近接,きんせつ
マフィア,まふぃあ
そっぽ,そっぽ
前頭,ぜんとう
ミミズ,みみず
溶解,ようかい
羨望,せんぼう
ギャ,ぎゃあ
追いたて,おいたてる
熟成,じゅくせい
生れつき,うまれつき
筆蹟,ひっせき
むごい,むごい
炎症,えんしょう
ヤンキー,やんきー
仕立て,したて
追い抜く,おいぬく
聖母,せいぼ
サイレン,さいれん
即死,そくし
すれすれ,すれすれ
多重,たじゅう
カム,かむ
習俗,しゅうぞく
雑踏,ざっとう
浮浪,ふろう
作詞,さくし
可視,かし
支流,しりゅう
苦々しかっ,にがにがしい
ＦＭ,えふえむ
真紅,しんく
椎茸,しいたけ
怨霊,おんりょう
分け合っ,わけあう
遅延,ちえん
園長,えんちょう
創,そう
内戦,ないせん
頓着,とんじゃく
打ちのめさ,うちのめす
匿い,かくまう
利便,りべん
坊や,ぼうや
分家,ぶんけ
物置,ものおき
リサーチ,りさーち
晩餐,ばんさん
無法,むほう
下士,かし
商家,しょうか
聞き付け,ききつける
陸路,りくろ
もくろみ,もくろみ
ラップ,らっぷ
嫌がらせ,いやがらせ
刺客,しかく
疫病,やくびょう
抗する,こうする
ギョッと,ぎょっと
四肢,しし
水深,すいしん
小路,こうじ
眉間,みけん
コスモス,こすもす
主食,しゅしょく
乗り継い,のりつぐ
ギャラリー,ぎゃらりー
宿し,やどす
監,かん
情念,じょうねん
チャイナ,ちゃいな
凝固,ぎょうこ
満面,まんめん
土着,どちゃく
換言,かんげん
力学,りきがく
転生,てんせい
値引き,ねびき
切り裂く,きりさく
ヤング,やんぐ
宣戦,せんせん
蹴飛ばし,けとばす
悔い,くい
話しことば,はなしことば
アセスメント,あせすめんと
金銀,きんぎん
ウキウキ,うきうき
大樹,たいじゅ
適性,てきせい
食い物,くいもの
わけて,わけて
凱旋,がいせん
出馬,しゅつば
取り仕切る,とりしきる
人妻,ひとづま
時世,じせい
シャイ,しゃい
立ちつくす,たちつくす
電柱,でんちゅう
結実,けつじつ
外貨,がいか
動態,どうたい
位相,いそう
紅白,こうはく
年功,ねんこう
遺骨,いこつ
はげ,はげる
臣下,しんか
コンロ,こんろ
重そう,じゅうそう
スティック,すてぃっく
脱線,だっせん
港町,みなとまち
リアリズム,りありずむ
確執,かくしつ
追い返さ,おいかえす
言い表せ,いいあらわす
蜂起,ほうき
習わし,ならわし
摂理,せつり
大同,だいどう
接収,せっしゅう
画質,がしつ
知見,ちけん
自他,じた
何人,なにびと
ＢＳ,びーえす
血の気,ちのけ
魁,さきがけ
軍服,ぐんぷく
先天,せんてん
剛,ごう
心的,しんてき
ばっちり,ばっちり
懲罰,ちょうばつ
工具,こうぐ
冷淡,れいたん
ローラー,ろーらー
突,とつ
吹き付け,ふきつける
見どころ,みどころ
自制,じせい
彷彿,ほうふつ
形勢,けいせい
薩長,さっちょう
飲まさ,のます
駆け上がり,かけあがる
水軍,すいぐん
銘々,めいめい
組み換え,くみかえる
援軍,えんぐん
官職,かんしょく
変装,へんそう
ドロップ,どろっぷ
カジノ,かじの
掛け合い,かけあう
鼓動,こどう
バッター,ばったー
カルテ,かるて
細身,ほそみ
農園,のうえん
容積,ようせき
常任,じょうにん
駆け抜け,かけぬける
愛読,あいどく
決行,けっこう
増税,ぞうぜい
強者,きょうしゃ
書き記す,かきしるす
同名,どうめい
入隊,にゅうたい
大道,だいどう
悲痛,ひつう
ホース,ほーす
誤魔化し,ごまかし
そば屋,そばや
打診,だしん
親鸞,しんらん
アサガオ,あさがお
ドリーム,どりーむ
特派,とくは
流れ落ちる,ながれおちる
左下,ひだりした
茶飯,さはん
追究,ついきゅう
露天,ろてん
論説,ろんせつ
売店,ばいてん
主だっ,おもだつ
憂慮,ゆうりょ
与,よ
モザイク,もざいく
印紙,いんし
法事,ほうじ
口先,くちさき
徘徊,はいかい
脈絡,みゃくらく
長文,ちょうぶん
国保,こくほ
ほの,ほの
紀行,きこう
ずく,ずく
縁り,よる
入れ替え,いれかえ
疎通,そつう
修士,しゅうし
違え,ちがえる
ひれ,ひれ
還暦,かんれき
使いみち,つかいみち
コネ,こね
ハンサム,はんさむ
ベーコン,べーこん
同右,どうう
所帯,しょたい
激痛,げきつう
職能,しょくのう
揚げ,あげ
接客,せっきゃく
もてなし,もてなし
流産,りゅうざん
持ち込み,もちこみ
くろしお,くろしお
夕べ,ゆうべ
出店,しゅってん
とり行わ,とりおこなう
カヌー,かぬー
面子,めんつ
危害,きがい
じりじり,じりじり
真っ当,まっとう
坐禅,ざぜん
ゴタゴタ,ごたごた
悲嘆,ひたん
端正,たんせい
出入口,でいりぐち
健常,けんじょう
教諭,きょうゆ
倍率,ばいりつ
レポーター,れぽーたー
ムスリム,むすりむ
間引,まびき
スリップ,すりっぷ
大海,たいかい
動乱,どうらん
未開,みかい
実費,じっぴ
コロッケ,ころっけ
一服,いっぷく
手中,しゅちゅう
リモコン,りもこん
婚礼,こんれい
序章,じょしょう
祠,ほこら
さいころ,さいころ
応酬,おうしゅう
再来,さいらい
延命,えんめい
剥奪,はくだつ
死滅,しめつ
水量,すいりょう
トレーナー,とれーなー
熱湯,ねっとう
うかさ,うかす
遺品,いひん
渡米,とべい
養父,ようふ
ウーマン,うーまん
農作,のうさく
落し,おとし
皇居,こうきょ
息遣い,いきづかい
詔,みことのり
全裸,ぜんら
語り継が,かたりつぐ
戸数,こすう
ろう,ろう
標榜,ひょうぼう
気違い,きちがい
無敵,むてき
冷や汗,ひやあせ
短冊,たんざく
時鳥,ほととぎす
腫瘍,しゅよう
ジーパン,じーぱん
基幹,きかん
加味,かみ
しこり,しこり
絞り込ま,しぼりこむ
神妙,しんみょう
スライス,すらいす
音頭,おんど
はるばる,はるばる
崇め,あがめる
転覆,てんぷく
功労,こうろう
同乗,どうじょう
聞き流し,ききながす
居留,きょりゅう
島国,しまぐに
しでかす,しでかす
ばい,ばい
操業,そうぎょう
案件,あんけん
施工,しこう
円高,えんだか
佃煮,つくだに
士族,しぞく
キョロキョロ,きょろきょろ
ｐｐｍ,ぴーぴーえむ
鎌,かま
汽船,きせん
強弱,きょうじゃく
ユニホーム,ゆにほーむ
たいへい,たいへい
っこい,っこい
照射,しょうしゃ
清い,きよい
攻防,こうぼう
生垣,いけがき
ダーク,だーく
言い伝え,いいつたえ
席捲,せっけん
照れ,てれ
吹,ふき
立て籠っ,たてこもる
遠回り,とおまわり
下座,げざ
ナンセンス,なんせんす
勇ましく,いさましい
団塊,だんかい
煮え,にえる
発熱,はつねつ
民謡,みんよう
時空,じくう
胃袋,いぶくろ
曲りくねっ,まがりくねる
アマ,あま
ＣＳ,しーえす
車庫,しゃこ
はかどる,はかどる
暗に,あんに
勤王,きんのう
当代,とうだい
焼却,しょうきゃく
国庫,こっこ
杓子,しゃくし
初級,しょきゅう
体つき,からだつき
くどい,くどい
晴天,せいてん
三脚,さんきゃく
ケシ,けし
泊り,とまり
入念,にゅうねん
膀胱,ぼうこう
ちっぽけ,ちっぽけ
別段,べつだん
屍,かばね
トランプ,とらんぷ
ピリピリ,ぴりぴり
銚子,ちょうし
発声,はっせい
蛇口,じゃぐち
抬げる,もたげる
遣い分け,つかいわけ
喫し,きっする
総勢,そうぜい
怨念,おんねん
転用,てんよう
花壇,かだん
シューズ,しゅーず
版画,はんが
たあい,たあい
賄賂,わいろ
通念,つうねん
ソー,そー
帰路,きろ
せっ,せる
悪霊,あくりょう
潜入,せんにゅう
初回,しょかい
中産,ちゅうさん
在任,ざいにん
発布,はっぷ
トレー,とれー
不純,ふじゅん
立身,りっしん
数珠,じゅず
バスター,ばすたー
ぶつかり合う,ぶつかりあう
生真面目,きまじめ
虚無,きょむ
防水,ぼうすい
魚介,ぎょかい
奏,そう
自足,じそく
ひと休み,ひとやすみ
増額,ぞうがく
電鉄,でんてつ
やらさ,やらす
近道,ちかみち
買い取り,かいとり
五感,ごかん
泥沼,どろぬま
形而,けいじ
愛し合う,あいしあう
原案,げんあん
バチ,ばち
論調,ろんちょう
駐屯,ちゅうとん
火鉢,ひばち
茶の湯,ちゃのゆ
日かげ,ひかげ
縮まら,ちぢまる
配合,はいごう
法要,ほうよう
真髄,しんずい
冠し,かんする
天空,てんくう
折衝,せっしょう
漁獲,ぎょかく
突起,とっき
退場,たいじょう
風通し,かぜとおし
余韻,よいん
Ｉｔ,いっと
絵図,えず
岩山,いわやま
墓場,はかば
狭め,せばめる
ビデオテープ,びでおてーぷ
破局,はきょく
目さ,もくする
打倒,だとう
魔物,まもの
見越し,みこす
脇腹,わきばら
ぶちまける,ぶちまける
新米,しんまい
ぐるりと,ぐるりと
ｗｅｌｌ,うぇる
隠れ家,かくれが
グローブ,ぐろーぶ
灌漑,かんがい
座標,ざひょう
利己,りこ
ドキュメンタリー,どきゅめんたりー
エッグ,えっぐ
草むら,くさむら
花開き,はなひらく
アニメーション,あにめーしょん
勉学,べんがく
うんこ,うんこ
礎,いしずえ
駆動,くどう
くらべもの,くらべもの
変人,へんじん
ＧＭ,じーえむ
ＨＩＶ,えいちあいぶい
痛烈,つうれつ
嘆願,たんがん
入港,にゅうこう
渦中,かちゅう
戦中,せんちゅう
特典,とくてん
棟梁,とうりょう
捨て去る,すてさる
どっしり,どっしり
せんべい,せんべい
聖者,せいじゃ
侍従,じじゅう
政務,せいむ
仙人,せんにん
教えこむ,おしえこむ
鍍金,めっき
カリスマ,かりすま
果せ,おおせる
くすぶり,くすぶる
悲哀,ひあい
細目,さいもく
とりどり,とりどり
信義,しんぎ
息づく,いきづく
童,わらべ
生保,せいほ
外面,そとづら
ＪＡ,じぇーえー
安物,やすもの
畔,あぜ
信憑,しんぴょう
まばゆく,まばゆい
譚,たん
国税,こくぜい
付帯,ふたい
原生,げんせい
抜け出,ぬけでる
就学,しゅうがく
策略,さくりゃく
遺,い
―,
鋒,きっさき
ばん,ばん
主眼,しゅがん
等分,とうぶん
かけ,かけ
撃退,げきたい
辞令,じれい
定式,ていしき
しまいこま,しまいこむ
発光,はっこう
サウンド,さうんど
打ち立てよう,うちたてる
技巧,ぎこう
難儀,なんぎ
近々,きんきん
潤い,うるおう
目盛,めもり
農協,のうきょう
団長,だんちょう
返品,へんぴん
アドバイザー,あどばいざー
よじ登ろう,よじのぼる
日夜,にちや
渦巻き,うずまき
分娩,ぶんべん
ホン,ふぉーん
フレンド,ふれんど
はびこつ,はびこる
鍛冶,たんや
放流,ほうりゅう
そぐわ,そぐう
釣り合い,つりあい
門人,もんじん
梱包,こんぽう
ふり払っ,ふりはらう
温厚,おんこう
人夫,にんぷ
曜日,ようび
ありか,ありか
てっきり,てっきり
道伴れ,みちづれ
エゴ,えご
小さめ,ちいさめ
真冬,まふゆ
爆笑,ばくしょう
巻き,まき
克明,こくめい
英訳,えいやく
振り切り,ふりきる
調度,ちょうど
ウォール,うぉーる
バトル,ばとる
出国,しゅっこく
無職,むしょく
自白,じはく
ランダム,らんだむ
炊飯,すいはん
満載,まんさい
裸体,らたい
反芻,はんすう
公言,こうげん
スカイ,すかい
モデム,もでむ
壁画,へきが
キビ,きび
鉾,ほこ
過敏,かびん
振り絞っ,ふりしぼる
貝殻,かいがら
決勝,けっしょう
さらりと,さらりと
問い返す,といかえす
撃ち殺し,うちころす
謳歌,おうか
語尾,ごび
フェイス,ふぇーす
赤軍,せきぐん
差し向ける,さしむける
時差,じさ
まつり,まつる
眉毛,まゆげ
カプセル,かぷせる
身上,しんじょう
高み,たかみ
サラ金,さらきん
Ｊｏｕｒｎａｌ,じゃーなる
悪者,わるもの
滅ん,ほろぶ
三、四,さんよん
病弱,びょうじゃく
激烈,げきれつ
神主,かんぬし
動悸,どうき
シスター,しすたー
本島,ほんとう
外套,がいとう
吹き荒れ,ふきあれる
ほほ笑み,ほほえみ
国宝,こくほう
タガ,たが
栄誉,えいよ
歯茎,はぐき
やみくも,やみくも
素手,すで
誓い,ちかい
苦笑い,にがわらい
分節,ぶんせつ
ジャンク,じゃんく
やれ,やれ
塩水,えんすい
造営,ぞうえい
いけにえ,いけにえ
うわさ話,うわさばなし
車道,しゃどう
卯,う
書きつける,かきつける
平らげ,たいらげる
年俸,ねんぽう
ぼやけ,ぼやける
要旨,ようし
ぞくぞく,ぞくぞく
日課,にっか
陥落,かんらく
雑種,ざっしゅ
器械,きかい
出題,しゅつだい
日誌,にっし
急務,きゅうむ
武官,ぶかん
ジャンパー,じゃんぱー
焼き物,やきもの
触発,しょくはつ
流派,りゅうは
論外,ろんがい
非情,ひじょう
名著,めいちょ
漬け,つける
満腹,まんぷく
冷気,れいき
マドンナ,まどんな
徳利,とっくり
まきおこす,まきおこす
錬金,れんきん
とびっきり,とびきり
くすん,くすむ
惨状,さんじょう
開会,かいかい
別室,べっしつ
白熱,はくねつ
ディープ,でぃーぷ
刷りこま,すりこむ
見分け,みわけ
しゃぶり,しゃぶる
当直,とうちょく
悪性,あくせい
腰痛,ようつう
式典,しきてん
定説,ていせつ
質疑,しつぎ
巨木,きょぼく
津々,つつ
鉄則,てっそく
判然,はんぜん
債,さい
規程,きてい
留置,りゅうち
滞納,たいのう
恩人,おんじん
ボーリング,ぼうりんぐ
開,かい
陳情,ちんじょう
裏表,うらおもて
脱ぎ捨て,ぬぎすてる
みだり,みだり
めちゃめちゃ,めちゃめちゃ
ごっこ,ごっこ
ＩＮＦＯＲＭＡＴＩＯＮ,いんふぉめーしょん
瓢?,ひょうたん
見識,けんしき
精巧,せいこう
政局,せいきょく
わびし,わびしい
次章,じしょう
並列,へいれつ
死傷,ししょう
キープ,きーぷ
出没,しゅつぼつ
楊枝,ようじ
完,かん
ヒーター,ひーたー
催し,もよおし
保養,ほよう
薬罐,やかん
真空,しんくう
保留,ほりゅう
式部,しきぶ
完治,かんち
厘,りん
殺傷,さっしょう
定時,ていじ
準拠,じゅんきょ
車中,しゃちゅう
養生,ようじょう
遅滞,ちたい
旧式,きゅうしき
援護,えんご
戯曲,ぎきょく
あぶる,あぶる
まろやか,まろやか
白木,しろき
更け,ふける
競走,きょうそう
半々,はんはん
一礼,いちれい
育てあげ,そだてあげる
腎臓,じんぞう
ＣＧ,しーじー
漁っ,あさる
摂政,せっしょう
忠臣,ちゅうしん
高圧,こうあつ
兼ね備え,かねそなえる
退出,たいしゅつ
引き合い,ひきあい
たま,たま
餌食,えじき
着地,ちゃくち
和紙,わし
偏り,かたより
大英,だいえい
呼ばわり,よばわり
改築,かいちく
ずる,ずる
墓石,はかいし
前庭,ぜんてい
赤外,せきがい
懸け,かける
而して,しこうして
堰,せき
ライブラリー,らいぶらりー
さら,さら
煮込ん,にこむ
点火,てんか
子女,しじょ
地検,ちけん
そ生,そせい
押し殺し,おしころす
がた,がた
灌木,かんぼく
厳禁,げんきん
貼り紙,はりがみ
夜景,やけい
天体,てんたい
面くらう,めんくらう
国内外,こくないがい
やすらぐ,やすらぐ
土蔵,どぞう
精算,せいさん
鮮度,せんど
めっきり,めっきり
下落,げらく
野山,のやま
釘付け,くぎづけ
まんざら,まんざら
さきごろ,さきごろ
散,さん
湯のみ,ゆのみ
立脚,りっきゃく
寝起き,ねおき
即決,そっけつ
イブ,いぶ
手当たり,てあたり
忽然,こつぜん
採掘,さいくつ
寝具,しんぐ
たじろぎ,たじろぐ
私見,しけん
舞踊,ぶよう
長兄,ちょうけい
フラワー,ふらわー
折り曲げ,おりまげる
着工,ちゃっこう
うら,うら
決起,けっき
ナプキン,なぷきん
暖炉,だんろ
オアシス,おあしす
ふな,ふな
ノーマル,のーまる
泣き叫び,なきさけぶ
目覚め,めざめ
規準,きじゅん
キムチ,きむち
奉じ,ほうずる
バレー,ばれー
かんばしく,かんばしい
教習,きょうしゅう
キック,きっく
西国,さいこく
レクリエーション,れくりえーしょん
書生,しょせい
ユニバーサル,ゆにばーさる
タン,たん
食費,しょくひ
投げ入れ,なげいれる
勧進,かんじん
疎遠,そえん
円盤,えんばん
絶縁,ぜつえん
淡水,たんすい
山野,さんや
悔い,くいる
タイマー,たいまー
漢詩,かんし
全開,ぜんかい
行く末,ゆくすえ
欺まん,ぎまん
談笑,だんしょう
工務,こうむ
ステータス,すてーたす
マーカー,まーかー
呼びこみ,よびこむ
開墾,かいこん
すけべ,すけべえ
矛先,ほこさき
トイレット,といれっと
振り撒く,ふりまく
同条,どうじょう
ほのめかし,ほのめかす
殺意,さつい
鶏肉,けいにく
局員,きょくいん
副業,ふくぎょう
協,きょう
鰊,にしん
蒸し暑い,むしあつい
嫁入り,よめいり
装甲,そうこう
取り壊せる,とりこわす
イングリッシュ,いんぐりっしゅ
出征,しゅっせい
発芽,はつが
歴然,れきぜん
急ぎ,いそぎ
鎮守,ちんじゅ
濁す,にごす
合言葉,あいことば
肝炎,かんえん
シチュエーション,しちゅえーしょん
スペシャル,すぺしゃる
精製,せいせい
突っ張っ,つっぱる
稼業,かぎょう
風雨,ふうう
乗り気,のりき
教壇,きょうだん
ふんどし,ふんどし
実名,じつめい
乗り移る,のりうつる
恍惚,こうこつ
画策,かくさく
持病,じびょう
兵員,へいいん
小刻み,こきざみ
ダンサー,だんさー
物言い,ものいい
甚大,じんだい
在位,ざいい
さがしまわり,さがしまわる
親交,しんこう
月末,げつまつ
丑,うし
初出,しょしゅつ
陶酔,とうすい
牢獄,ろうごく
空手,からて
淡白,たんぱく
ファンタジー,ふぁんたじー
コンテスト,こんてすと
社説,しゃせつ
当座,とうざ
蒸し,むし
くまなく,くまなく
余命,よめい
獄,ごく
マスト,ますと
うねる,うねる
詰問,きつもん
頬張り,ほおばる
小判,こばん
無頼,ぶらい
街灯,がいとう
便箋,びんせん
ガラクタ,がらくた
要人,ようじん
口ごもり,くちごもる
スポンジ,すぽんじ
台座,だいざ
式場,しきじょう
発泡,はっぽう
母方,ははかた
収奪,しゅうだつ
図柄,ずがら
認,にん
擦れ,すれる
健気,けなげ
晩秋,ばんしゅう
コケ,こけ
イースト,いーすと
鏤め,ちりばめる
どっぷり,どっぷり
強風,きょうふう
チャイム,ちゃいむ
ＳＤ,えすでぃー
史実,しじつ
トレード,とれーど
賞金,しょうきん
さげすむ,さげすむ
アトピー,あとぴー
残忍,ざんにん
密輸,みつゆ
ウエイター,うえーたー
巾着,きんちゃく
ネオ,ねお
食前,しょくぜん
統率,とうそつ
ぽん,ぽん
貧民,ひんみん
模造,もぞう
隔たり,へだたり
誓約,せいやく
がらりと,がらりと
陰翳,いんえい
間取り,まどり
ラディカル,らじかる
新作,しんさく
うつろい,うつろう
硫黄,いおう
老朽,ろうきゅう
南北朝,なんぼくちょう
短歌,たんか
物作り,ものづくり
生立,おいたち
クローン,くろーん
毛頭,もうとう
試算,しさん
誤差,ごさ
しぼむ,しぼむ
ほとばしり,ほとばしる
湿原,しつげん
すねる,すねる
遠足,えんそく
ペイ,ぺい
締約,ていやく
空き缶,あきかん
酷,こく
スクープ,すくーぷ
漂着,ひょうちゃく
彗星,すいせい
反則,はんそく
アルト,あると
天神,てんじん
騎兵,きへい
弥生,やよい
利し,りする
マーチ,まーち
言い当て,いいあてる
プラットホーム,ぷらっとほーむ
めだか,めだか
務まら,つとまる
音量,おんりょう
中ほど,なかほど
抱きかかえ,だきかかえる
模擬,もぎ
トレンド,とれんど
とんだ,とんだ
味醂,みりん
微量,びりょう
山菜,さんさい
みだら,みだら
部内,ぶない
精液,せいえき
集成,しゅうせい
茶店,ちゃみせ
盲,もう
粘膜,ねんまく
ノルマ,のるま
豪快,ごうかい
対米,たいべい
ドキュメント,どきゅめんと
互換,ごかん
夕焼け,ゆうやけ
接種,せっしゅ
再考,さいこう
怪奇,かいき
本年,ほんねん
常駐,じょうちゅう
冷却,れいきゃく
村民,そんみん
委,い
惣菜,そうざい
表札,ひょうさつ
ミイラ,みいら
ビーフ,びーふ
ベタベタ,べたべた
物色,ぶっしょく
埋め立て,うめたて
集い,つどい
右往,うおう
左往,さおう
一新,いっしん
音痴,おんち
混血,こんけつ
粗,そ
各部,かくぶ
輿,こし
体得,たいとく
怒鳴りつけれ,どなりつける
本道,ほんどう
鎮圧,ちんあつ
選び出す,えらびだす
長身,ちょうしん
苦戦,くせん
しぶき,しぶき
痛々しい,いたいたしい
各号,かくごう
純白,じゅんぱく
人通り,ひとどおり
語彙,ごい
年貢,ねんぐ
進ちょく,しんちょく
乗員,じょういん
ＢＧＭ,びーじーえむ
短気,たんき
常習,じょうしゅう
運び出し,はこびだす
真新しい,まあたらしい
諸説,しょせつ
停泊,ていはく
焼き鳥,やきとり
模し,もする
追従,ついじゅう
控訴,こうそ
節目,ふしめ
目付,めつけ
歯車,はぐるま
明晰,めいせき
さしたる,さしたる
すっ,する
見世物,みせもの
為政,いせい
横暴,おうぼう
踏ん張り,ふんばる
高名,こうめい
ひれ伏し,ひれふす
快活,かいかつ
疼き,うずく
盗る,とる
連れあい,つれあい
私鉄,してつ
精霊,せいれい
義塾,ぎじゅく
カリキュラム,かりきゅらむ
折り返し,おりかえし
水兵,すいへい
局所,きょくしょ
岸辺,きしべ
さしあたっ,さしあたる
送迎,そうげい
ドングリ,どんぐり
ブロー,ぶろー
国府,こくふ
招聘,しょうへい
既述,きじゅつ
公儀,こうぎ
クルー,くるー
歌謡,かよう
ワイルド,わいるど
はん,はむ
推計,すいけい
電圧,でんあつ
塩基,えんき
クタクタ,くたくた
ファーム,ふぁーむ
終生,しゅうせい
ヒケ,ひけ
著述,ちょじゅつ
ビーム,びーむ
執権,しっけん
走り抜け,はしりぬける
大急ぎ,おおいそぎ
嘱託,しょくたく
冷水,れいすい
憤っ,いきどおる
荒っぽい,あらっぽい
とりえ,とりえ
花屋,はなや
シュー,しゅー
長編,ちょうへん
旧暦,きゅうれき
書き手,かきて
脱け落ちる,ぬけおちる
履物,はきもの
嶺,れい
出來映,できばえ
ＢＭＷ,びーえむだぶりゅー
葬祭,そうさい
挿し,さす
ソックス,そっくす
題目,だいもく
見向き,みむき
国名,こくめい
レア,れあ
よだれ,よだれ
くいしばっ,くいしばる
はやる,はやる
榎,えのき
形相,ぎょうそう
旅籠,はたご
毛糸,けいと
書物,かきもの
うすうす,うすうす
寝転ん,ねころぶ
組員,くみいん
採点,さいてん
うすらぐ,うすらぐ
パッ,ぱっ
批准,ひじゅん
たわい,たわい
特技,とくぎ
図々しい,ずうずうしい
車窓,しゃそう
力点,りきてん
恒例,こうれい
―,
水滴,すいてき
一読,いちどく
空前,くうぜん
聞こえ,きこえ
洋画,ようが
右端,みぎはし
険悪,けんあく
渓,けい
朕,ちん
無尽,むじん
銃声,じゅうせい
傍観,ぼうかん
前兆,ぜんちょう
感化,かんか
竹刀,しない
空席,くうせき
浮游,ふゆう
デリケート,でりけーと
審理,しんり
土産物,みやげもの
傳,つたい
まり,まり
体外,たいがい
心掛け,こころがけ
畏敬,いけい
水害,すいがい
フライト,ふらいと
表通り,おもてどおり
めげる,めげる
わしゃ,わしは
春先,はるさき
ゆらゆら,ゆらゆら
習い事,ならいごと
既得,きとく
却下,きゃっか
思い違い,おもいちがい
放任,ほうにん
寝つけ,ねつく
本節,ほんせつ
近似,きんじ
ラウンジ,らうんじ
極意,ごくい
あまた,あまた
飛翔,ひしょう
はねかえり,はねかえる
曲折,きょくせつ
リトル,りとる
るる,るる
落書き,らくがき
かげり,かげり
アーケード,あーけーど
ステンレス,すてんれす
祭礼,さいれい
重度,じゅうど
ロケ,ろけ
醸成,じょうせい
固形,こけい
諜報,ちょうほう
刹那,せつな
かすれる,かすれる
定評,ていひょう
先例,せんれい
駆け回っ,かけまわる
敷金,しききん
干拓,かんたく
ビクと,びくと
陣痛,じんつう
不可思議,ふかしぎ
クリニック,くりにっく
手綱,たづな
羅列,られつ
もや,もや
せんだって,せんだって
申し入れ,もうしいれ
大群,たいぐん
幼年,ようねん
黒字,くろじ
伝導,でんどう
先年,せんねん
威信,いしん
賞与,しょうよ
渡し,わたし
よそよそしい,よそよそしい
外野,がいや
論述,ろんじゅつ
歯切れ,はぎれ
眼科,がんか
縁者,えんじゃ
コントラスト,こんとらすと
緩慢,かんまん
遺骸,いがい
倒壊,とうかい
熬り,いる
モットー,もっとー
こうそく,こうそく
里帰り,さとがえり
貸金,かしきん
小枝,こえだ
焦燥,しょうそう
時事,じじ
早まっ,はやまる
岸壁,がんぺき
錯乱,さくらん
東宮,とうぐう
カントリー,かんとりー
這い上がっ,はいあがる
さらば,さらば
激戦,げきせん
建ち並ぶ,たちならぶ
紋章,もんしょう
連関,れんかん
閉口,へいこう
ウッド,うっど
不精,ぶしょう
ねだる,ねだる
年内,ねんない
先送り,さきおくり
ＣＰＵ,しーぴーゆー
金網,かなあみ
最長,さいちょう
忍び寄る,しのびよる
続編,ぞくへん
うろたえ,うろたえる
宮司,ぐうじ
シンク,しんく
獄中,ごくちゅう
予選,よせん
メタル,めたる
飛び出る,とびでる
亀頭,きとう
勤続,きんぞく
集大成,しゅうたいせい
盗聴,とうちょう
定理,ていり
更衣,こうい
大挙,たいきょ
備考,びこう
背のび,せのび
勧業,かんぎょう
文集,ぶんしゅう
こめかみ,こめかみ
類推,るいすい
通算,つうさん
灯油,とうゆ
弁論,べんろん
敢行,かんこう
勤め先,つとめさき
レス,れす
待ち望む,まちのぞむ
惚れ,ほれ
丸み,まるみ
ぴー,ぴい
捕捉,ほそく
等価,とうか
わいわい,わいわい
異教,いきょう
命日,めいにち
邪,よこしま
武人,ぶじん
セメント,せめんと
慣例,かんれい
貸し出し,かしだす
取り次ぎ,とりつぐ
とぼけ,とぼける
抱き上げ,だきあげる
殺虫,さっちゅう
識者,しきしゃ
臨機,りんき
ほほえましかっ,ほほえましい
開幕,かいまく
タフ,たふ
噴水,ふんすい
まる出し,まるだし
参上,さんじょう
プロペラ,ぷろぺら
含有,がんゆう
ウエイトレス,うえーとれす
発案,はつあん
Ｇ,ぎが
椿,つばき
初版,しょはん
帆立,ほたて
有線,ゆうせん
系図,けいず
方位,ほうい
おっと,おっと
後ほど,のちほど
コソコソ,こそこそ
習熟,しゅうじゅく
押しやっ,おしやる
刻印,こくいん
小ぶり,こぶり
過渡,かと
浬,かいり
創建,そうけん
湧き出,わきでる
香料,こうりょう
所領,しょりょう
たげ,たげる
諸氏,しょし
居城,きょじょう
ドーナツ,どーなつ
探知,たんち
更年,こうねん
親権,しんけん
ウエア,うえあ
至福,しふく
自害,じがい
焦がす,こがす
法皇,ほうおう
バルコン,ばるこにー
一辺倒,いっぺんとう
姓名,せいめい
福利,ふくり
総力,そうりょく
名手,めいしゅ
点灯,てんとう
フローリング,ふろーりんぐ
トンカツ,とんかつ
髄,ずい
へだたり,へだたる
挙動,きょどう
石畳,いしだたみ
モバイル,もびーる
ウニ,うに
作り直さ,つくりなおす
医科,いか
小姓,こしょう
ドレッシング,どれっしんぐ
蛞蝓,なめくじ
せっかち,せっかち
口数,くちかず
密閉,みっぺい
未聞,みもん
客人,きゃくじん
不可分,ふかぶん
算数,さんすう
裏庭,うらにわ
とりしらべ,とりしらべる
長じ,ちょうずる
全権,ぜんけん
孵化,ふか
いぶかしく,いぶかしい
くるり,くるり
前任,ぜんにん
ファイバー,ふぁいばー
国人,くにびと
古着,ふるぎ
投機,とうき
御堂,みどう
別格,べっかく
善し悪し,よしあし
自費,じひ
軋轢,あつれき
打ちこわさ,うちこわす
興隆,こうりゅう
揺らぎ,ゆらぎ
攻め込み,せめこむ
所見,しょけん
かんかん,かんかん
乗り場,のりば
遍路,へんろ
目尻,めじり
すだれ,すだれ
欠乏,けつぼう
倹約,けんやく
同氏,どうし
締め出さ,しめだす
キャロル,きゃろる
ライフル,らいふる
飛び乗っ,とびのる
拘置,こうち
一式,いっしき
的外れ,まとはずれ
悍し,おぞましい
封じこめよう,ふうじこめる
関所,せきしょ
さしずめ,さしずめ
失墜,しっつい
奇形,きけい
ムーン,むーん
喜ばしい,よろこばしい
ゾロゾロ,ぞろぞろ
館内,かんない
